id,name,depth,time_slice,importance
1,asian-pacif real exchang rate,0,2006-2008,7.388651199239217
3,theori of optimum currenc area,0,2006-2008,4.483345742948626
8,recurs trend adjust,0,2006-2008,3.3576921671271256
12,ppp,0,2006-2008,2.62943085526129
13,unit-root test,0,2006-2008,2.601128863071897
27,cadf,0,2006-2008,1.6107749525646073
28,gls-detrend,0,2006-2008,1.5745183314740525
29,harrod-balassa-samuelson model,0,2006-2008,1.548942365180931
34,purchas power pariti(ppp),0,2006-2008,1.4591387849923603
38,s-curv,0,2006-2008,1.3257590767973682
41,financi develop,0,2006-2008,1.2521207614710668
44,balanc item,0,2006-2008,1.1354902219866938
65,perron,0,2006-2008,0.8825409205755079
71,equilibrium exchang rate(eer),0,2006-2008,0.7170546345845558
80,behavior equilibrium exchang rate,0,2006-2008,0.684440860843007
94,varianc shift,0,2006-2008,0.6277361806468668
102,local persist,0,2006-2008,0.6076129480698892
105,tourism multipli,0,2006-2008,0.6017952579510294
107,inform-theoret statist,0,2006-2008,0.5993759977643766
109,nonparametr panel datum model,0,2006-2008,0.5990821160139449
110,test with good size and power,0,2006-2008,0.5978597084451804
113,panel unit-root test,0,2006-2008,0.5839786930546152
124,truncat lag,0,2006-2008,0.5571655839239847
126,unrestrict correl,0,2006-2008,0.5482909032492536
133,initi-condit,0,2006-2008,0.5315194833635234
134,zero-inflat count datum,0,2006-2008,0.5308998270442845
135,defens expenditur,0,2006-2008,0.5301145415601217
138,intervent index,0,2006-2008,0.5291891528350046
140,financi depth,0,2006-2008,0.5202844944360397
143,all-inclus packag,0,2006-2008,0.5192007860942608
158,pseudo-random number,0,2006-2008,0.4649271270403467
163,airfram fatigu,0,2006-2008,0.4588756949825987
164,restrict structur chang,0,2006-2008,0.4584342271665453
171,fraction unit root,0,2006-2008,0.4491388151650561
175,product resurg,0,2006-2008,0.4465315301915426
2,purchas power pariti(ppp),1,2009-2011,5.496317135939659
4,rejoind,1,2009-2011,4.363287297884297
6,estar,1,2009-2011,3.949313151685437
18,heterogen panel,1,2009-2011,2.069775152062825
19,ppp,1,2009-2011,1.9279802386368343
22,incom converg hypothesi,1,2009-2011,1.7941217027086802
32,recurs mean adjust,1,2009-2011,1.5071427440316207
35,kenen,1,2009-2011,1.4472154138912188
37,s-curv,1,2009-2011,1.3257590767973682
40,fourier function,1,2009-2011,1.3055081269470552
46,panel unit-root test,1,2009-2011,1.1268582278512742
48,bzinb,1,2009-2011,1.0791907302935382
52,tour oper,1,2009-2011,1.0403384519096621
53,cfa franc zone,1,2009-2011,1.0245368492001372
56,option tour,1,2009-2011,0.9980222491821021
59,sequenti panel select method(spsm),1,2009-2011,0.9660369265830037
60,long-run purchas power pariti,1,2009-2011,0.9488143424298132
62,mckinnon,1,2009-2011,0.9008301352879019
63,theori of optimum currenc area,1,2009-2011,0.8882152414403502
67,non-stationari volatil,1,2009-2011,0.8476449217920514
69,tourism suppli chain,1,2009-2011,0.7651572248014159
70,threshold unit root test,1,2009-2011,0.7183289624545467
77,exponenti smooth transit model,1,2009-2011,0.690013358275071
79,unemploy invari hypothesi,1,2009-2011,0.6882115007963927
81,rirp,1,2009-2011,0.6820862526269067
84,threshold cointegr test,1,2009-2011,0.6707630442192694
85,non-monoton power,1,2009-2011,0.6637137563023472
86,siev bootstrap,1,2009-2011,0.6617803658825087
88,polit sovereignti,1,2009-2011,0.6415102836018833
90,inflat avers,1,2009-2011,0.6392728641007903
91,real interest rate pariti,1,2009-2011,0.6348721720808632
92,unit-root test,1,2009-2011,0.630700743977491
93,varianc shift,1,2009-2011,0.6277361806468668
96,consumpt-incom ratio,1,2009-2011,0.616663333086048
97,test for unit root,1,2009-2011,0.6161130760494377
98,real exchang rate(rer),1,2009-2011,0.6152313750688659
100,financi develop,1,2009-2011,0.6110082595185257
104,monetari union,1,2009-2011,0.6055746687272717
114,intern tourism,1,2009-2011,0.5772837731474797
116,nonlinear determinist trend,1,2009-2011,0.5736513253369224
118,tourism satellit account(tsa),1,2009-2011,0.5676532937093732
120,hong kong disneyland,1,2009-2011,0.5671750894595748
121,stationari test,1,2009-2011,0.5627470112411811
