id,name,depth,time_slice,importance
3,young immigr,0,2006-2008,7.300509072746159
8,immigr,0,2006-2008,4.476318307274399
13,season employ,0,2006-2008,3.472207668852513
19,remitt,0,2006-2008,2.641851791688474
24,brain-drain,0,2006-2008,2.4288228310656037
25,age at immigr,0,2006-2008,2.3702962198648834
28,diaspora,0,2006-2008,2.127696371842055
32,migrant,0,2006-2008,2.0249052756300925
33,mexican immigr,0,2006-2008,2.0245746965182385
39,migrant network,0,2006-2008,1.8808266051718014
45,skill migrant,0,2006-2008,1.4865368732950237
46,vanuatu,0,2006-2008,1.4791929072912495
57,educ unemploy,0,2006-2008,1.2736208832037916
65,nativ,0,2006-2008,0.8651194275103262
70,econom self-interest,0,2006-2008,0.817254353191007
72,remit,0,2006-2008,0.7704144376674708
74,social trait,0,2006-2008,0.763582000813216
81,worker's remitt,0,2006-2008,0.7068986136420765
85,illeg immigr,0,2006-2008,0.6923240136014279
86,remitt flow,0,2006-2008,0.6853309720268301
87,low-skill immigr,0,2006-2008,0.6801553130553112
92,daca,0,2006-2008,0.6586350838044517
94,attitud toward immigr,0,2006-2008,0.6534992566728488
95,superstit,0,2006-2008,0.6532125102634735
103,el salvador,0,2006-2008,0.5902610323460513
0,remitt,1,2009-2011,24.37454454765473
5,incom smooth,1,2009-2011,5.1235974211617155
10,migrat and develop,1,2009-2011,3.8525573146534526
11,child left-behind,1,2009-2011,3.626070052711647
16,migrant,1,2009-2011,3.0795745316788117
17,english profici,1,2009-2011,2.9684141008672795
35,immigr,1,2009-2011,1.9312271434152048
36,select immigr polici,1,2009-2011,1.9208453657390319
37,vanuatu,1,2009-2011,1.9071811756463692
41,guest worker,1,2009-2011,1.6843746852097183
42,superstit,1,2009-2011,1.6385511789601828
44,emigr,1,2009-2011,1.5121402801202701
49,intern remitt,1,2009-2011,1.4101401991679654
60,skill immigr,1,2009-2011,1.0674860380373754
64,studi abroad,1,2009-2011,0.8920589555274542
66,intern migrant,1,2009-2011,0.8491881322617453
69,return-migrat,1,2009-2011,0.8332391155819179
71,h-1 b visa,1,2009-2011,0.7986432076033272
79,english languag skill,1,2009-2011,0.7314027648545837
82,nativ,1,2009-2011,0.7038577984756398
83,skill composit of migrant,1,2009-2011,0.6991717555916385
84,illeg immigr,1,2009-2011,0.6923240136014279
88,iso,1,2009-2011,0.6799223576438373
89,tanna,1,2009-2011,0.6799223576438373
93,immigr child,1,2009-2011,0.6556511691228393
97,educ unemploy,1,2009-2011,0.648691612267823
105,ravel,1,2009-2011,0.5858960228820935
108,gender-discrimin,1,2009-2011,0.5773143567100617
109,age at immigr,1,2009-2011,0.5739647810654861
1,remitt,2,2012-2014,9.820375931883895
4,nativ-immigr wage gap,2,2012-2014,6.925321952898877
7,english as addit languag(eal),2,2012-2014,4.590715936763602
9,age-at-arriv,2,2012-2014,4.079740369279868
14,remitt inflow,2,2012-2014,3.4392286643464853
18,stem worker,2,2012-2014,2.932236961545581
20,agricultur labor market,2,2012-2014,2.636150847508474
22,immigr child,2,2012-2014,2.5403235974861595
23,immigr,2,2012-2014,2.5284030477705506
26,migrant'remitt,2,2012-2014,2.2379020099155564
27,age at immigr,2,2012-2014,2.2238292954122043
30,migrant,2,2012-2014,2.0811096466114183
40,remitt incom,2,2012-2014,1.7602826645481677
43,manufactur growth,2,2012-2014,1.5531421469631845
47,local birth rate,2,2012-2014,1.4707536098638558
48,diaspora firm,2,2012-2014,1.4184642478947036
50,brain-drain,2,2012-2014,1.3996455593202635
52,age of mass migrat,2,2012-2014,1.3442963221659954
53,educ select,2,2012-2014,1.3303866308447603
54,labor shortag,2,2012-2014,1.2940912639081288
59,parent migrat,2,2012-2014,1.104312676420776
62,linguist distanc,2,2012-2014,0.9455723649380509
67,non-western immigr,2,2012-2014,0.8480044302013626
73,ethnic good,2,2012-2014,0.763582000813216
76,left-behind child,2,2012-2014,0.7470956831670872
77,labor market impact,2,2012-2014,0.7429827018752653
78,multipli (-1) theorem,2,2012-2014,0.733479051861746
80,diasporan,2,2012-2014,0.7092321239473518
96,intern migrant,2,2012-2014,0.6516020305215836
100,receiv countri,2,2012-2014,0.6032870078352557
101,worker's remitt,2,2012-2014,0.5974323501244277
106,immigr polici,2,2012-2014,0.5857259153086247
107,govern ownership of bank,2,2012-2014,0.5820152059408753
6,dialect-speak,3,2015-2017,4.596561869203812
15,south south migrat,3,2015-2017,3.2011641820955905
21,migrant'qualiti,3,2015-2017,2.6274249743989575
34,daca,3,2015-2017,1.9347533705683724
61,mezuzah,3,2015-2017,0.9853386686967094
63,studi abroad,3,2015-2017,0.8920589555274542
90,child migrat,3,2015-2017,0.670315470045567
99,select immigr polici,3,2015-2017,0.6374218385574131
102,roam mobil phone,3,2015-2017,0.5902610323460513
104,age at migrat,3,2015-2017,0.5869417497759094
110,msns,3,2015-2017,0.5721110989360464
2,dialect speech,4,2018-2020,7.655990060102709
12,dialect-speak,4,2018-2020,3.569864477747732
29,ravel,4,2018-2020,2.0980363030023637
31,lawa,4,2018-2020,2.037073965783394
38,harvest mechan,4,2018-2020,1.8829648910774814
51,immigr econom,4,2018-2020,1.3442963221659954
55,remitt volatil,4,2018-2020,1.2764225539225358
56,daca,4,2018-2020,1.2761182867639207
58,host languag profici,4,2018-2020,1.2659581370352169
68,agro-taobao villag,4,2018-2020,0.8332391155819179
75,coffe crop,4,2018-2020,0.7531859564309924
91,rural outmigr,4,2018-2020,0.6606590781199103
98,spous-base immigr,4,2018-2020,0.6448430985382305
