id,name,depth,time_slice,importance
1,longev risk,0,2006-2008,10.721785868985638
9,haezendonck risk measur,0,2006-2008,3.327161924133553
12,wang transform,0,2006-2008,2.2952095824839276
23,orlicz norm,0,2006-2008,1.854165689400601
24,general farli-gumbel-morgenstern copula,0,2006-2008,1.8050381823413926
26,distribut-invari risk measur,0,2006-2008,1.7535858507791955
30,adapt control strategi,0,2006-2008,1.6038969079211414
32,phase-type distribut,0,2006-2008,1.5739027490950583
35,gradient alloc principl,0,2006-2008,1.4945927606290819
36,capit market,0,2006-2008,1.4304865791497896
38,weight risk capit alloc,0,2006-2008,1.41798071126679
39,dynam risk measur,0,2006-2008,1.412110904321684
45,haezendonck-goovaert risk measur,0,2006-2008,1.2995715927568832
47,mortal reduct factor,0,2006-2008,1.2569073883574498
48,measur convex,0,2006-2008,1.2379532252981982
52,survivor swap,0,2006-2008,1.1753617814438073
53,orlicz heart,0,2006-2008,1.1695049699864526
54,util-base shortfal risk,0,2006-2008,1.1690572338527971
55,multiperiod insur risk model,0,2006-2008,1.1650223797733255
58,copula decomposit,0,2006-2008,1.120386801265421
59,stop-loss rule,0,2006-2008,1.1020050322239556
61,locat-independ risk order,0,2006-2008,1.083905220732331
62,weight alloc,0,2006-2008,1.0835354195390348
67,toler interv,0,2006-2008,1.0338437850080053
68,esscher,0,2006-2008,1.000823671923328
70,inf-convolut,0,2006-2008,0.9255997232882642
71,riski measur,0,2006-2008,0.9255112620021289
78,total tail depend,0,2006-2008,0.7661494281170905
81,drawdown,0,2006-2008,0.6762265402336648
92,stochast order,0,2006-2008,0.6176125314618407
99,loss index,0,2006-2008,0.5905380721084516
100,exact credibl,0,2006-2008,0.5797448554194119
102,risk-sensit stochast control,0,2006-2008,0.5723665732919182
103,tweedi model,0,2006-2008,0.565058357321805
104,mortal,0,2006-2008,0.5632792901481783
106,stochast mortal,0,2006-2008,0.5534276833102966
110,discount aggreg claim,0,2006-2008,0.5415048679774318
113,swiss solvenc test,0,2006-2008,0.5304852920373905
114,weight premium,0,2006-2008,0.5240765254591542
115,insur risk,0,2006-2008,0.5221930379561583
118,dynam fund protect,0,2006-2008,0.5164811267409557
119,frechet upper bound,0,2006-2008,0.513058010981274
123,catastroph insur option,0,2006-2008,0.49947999813698046
125,monetari util function,0,2006-2008,0.4954795926833463
129,bessel function,0,2006-2008,0.4843250617140522
132,orlicz premium,0,2006-2008,0.4803980043040205
135,g-and-h distribut,0,2006-2008,0.476045115089904
136,multipl life,0,2006-2008,0.4752270951930665
138,choquet price,0,2006-2008,0.47435915967923614
139,lee-carter(lc) model,0,2006-2008,0.4696084553792669
141,ralli,0,2006-2008,0.46071871787513935
142,convex order,0,2006-2008,0.4590735021367307
144,random asset,0,2006-2008,0.45491434916259943
149,multivari,0,2006-2008,0.45097998270535733
151,lcr and ecomor treati,0,2006-2008,0.45060564908987094
153,constant interest forc,0,2006-2008,0.45043213902091056
160,weight risk capit alloc model(wrcam),0,2006-2008,0.44309555493837305
161,general covari decomposit,0,2006-2008,0.44309555493837305
165,weight premium calcul principl,0,2006-2008,0.4405280938642165
166,risk-minim,0,2006-2008,0.43830795570448383
169,mortal correl,0,2006-2008,0.4373383276354982
170,exponenti tilt,0,2006-2008,0.43653357232816925
171,unit-link life insur contract,0,2006-2008,0.434743746642195
