id,name,depth,time_slice,importance
2,impli volatil smirk,0,2006-2008,4.254698495480082
13,investor'sentiment,0,2006-2008,2.1503278215667816
14,lead-lag effect,0,2006-2008,2.149059576415317
22,predatori trade,0,2006-2008,1.8741144533492071
24,market microstructur nois,0,2006-2008,1.7602362269635972
35,multivari stochast volatil model,0,2006-2008,1.448340265326837
37,ultim averag,0,2006-2008,1.4224632207058223
39,dollar cost averag(dca),0,2006-2008,1.3777522881323832
49,condit asymmetri,0,2006-2008,1.2768200182403175
53,delist return,0,2006-2008,1.257819639825059
59,price momentum,0,2006-2008,1.2013968228097913
60,trade halt,0,2006-2008,1.173850812788555
64,semiparametr factor model,0,2006-2008,1.1572193072921817
78,log-acd model,0,2006-2008,0.962256758292536
80,maximum-correl portfolio,0,2006-2008,0.953440883143251
81,realiz varianc,0,2006-2008,0.9508035316248395
89,volatil surfac,0,2006-2008,0.9022157713173771
90,impli volatil surfac,0,2006-2008,0.8609095798169197
96,expir effect,0,2006-2008,0.8366266991979032
98,candlestick,0,2006-2008,0.8190730168860848
104,real yen-dollar rate,0,2006-2008,0.7885219177871957
114,day-of-the-week-effect,0,2006-2008,0.7658294633625581
119,systemat skew,0,2006-2008,0.7504142719043074
123,pomo,0,2006-2008,0.7323869109458288
127,realiz rang,0,2006-2008,0.6873385787722787
130,log-acd,0,2006-2008,0.679161096691436
132,averag return,0,2006-2008,0.6749288113351847
137,model-free price,0,2006-2008,0.6688416743587634
149,behavior portfolio,0,2006-2008,0.6366726949936841
159,dumb money,0,2006-2008,0.6053677497107353
167,non-systemat coskew,0,2006-2008,0.5943964761368418
175,aggreg volatil risk,0,2006-2008,0.5863045479275517
184,thesterm,0,2006-2008,0.5809595147818534
187,classifi system,0,2006-2008,0.5740026776062263
191,basi forecast,0,2006-2008,0.565807018243677
192,earn momentum,0,2006-2008,0.56369078601462
194,custom order flow,0,2006-2008,0.5629715548988993
197,when-issu trade,0,2006-2008,0.5569260571583676
199,covari asymmetri,0,2006-2008,0.5556416247217606
210,granger causal in volatil,0,2006-2008,0.5405387393673167
218,affin yield model,0,2006-2008,0.529014540476426
219,put-call ratio,0,2006-2008,0.5281040513479431
224,covari complex,0,2006-2008,0.525653515462315
0,varianc risk-premium,1,2009-2011,4.936344238473698
8,svi,1,2009-2011,2.474189460854244
10,jump tail,1,2009-2011,2.355117824208302
15,liffey,1,2009-2011,2.0181288871091017
18,accept risk,1,2009-2011,1.9853268353756612
20,forward-bias puzzl,1,2009-2011,1.930703217081433
25,industri herd,1,2009-2011,1.7591025967020375
30,sirca,1,2009-2011,1.641417854983972
38,dollar cost averag(dca),1,2009-2011,1.3777522881323832
44,event effect,1,2009-2011,1.302951326654958
58,sale order backlog,1,2009-2011,1.204435758179842
62,lotteri-type stock,1,2009-2011,1.1627105572704868
70,doubl-sort strategi,1,2009-2011,1.076059131972973
79,maximum-correl portfolio,1,2009-2011,0.953440883143251
86,asymmetri of output growth,1,2009-2011,0.9216595203718094
102,news impact analysi,1,2009-2011,0.7895607731655383
125,systemat jump risk,1,2009-2011,0.6962210662940115
136,local risk-minim delta hedg,1,2009-2011,0.6688416743587634
138,individu investor perform,1,2009-2011,0.6592925388873558
140,degre of market ineffici,1,2009-2011,0.653547070138882
144,umo,1,2009-2011,0.6467909699391692
145,earn predict,1,2009-2011,0.6405068795007867
151,return percentil,1,2009-2011,0.6348682520228917
153,expir-day effect,1,2009-2011,0.6324282545060527
154,elw,1,2009-2011,0.6297569244167878
164,theori general of stochast process,1,2009-2011,0.6001503853583875
165,kilian econom index,1,2009-2011,0.596366086546484
166,non-systemat coskew,1,2009-2011,0.5943964761368418
169,account anomali,1,2009-2011,0.5926430967382534
186,asymmetr revert properti,1,2009-2011,0.5777567142629252
188,oil price return,1,2009-2011,0.5679009567012918
205,carri-trade,1,2009-2011,0.5496840154354771
209,state-space estim,1,2009-2011,0.5405387393673167
217,damp diffus,1,2009-2011,0.529014540476426
220,pacif basin stock market,1,2009-2011,0.5267938637673365
223,fraction kelli,1,2009-2011,0.525653515462315
5,stock index sentiment,2,2012-2014,3.689845681162883
6,stock index futur sentiment,2,2012-2014,3.4723921903304076
9,hfts,2,2012-2014,2.3952820077023462
11,order-split strategi,2,2012-2014,2.245994600077638
16,titchmarsh,2,2012-2014,2.008537715103717
17,credit valuat adjust(cva),2,2012-2014,1.9853268353756612
19,t + 1 trade rule,2,2012-2014,1.9333900670584985
29,e / p ratio,2,2012-2014,1.678553255636488
32,low latenc datum,2,2012-2014,1.488601687314832
36,ultim averag,2,2012-2014,1.4224632207058223
43,recycl plastic,2,2012-2014,1.3321664444514523
50,emerg market stock price,2,2012-2014,1.2619996653801522
56,reuter sentiment,2,2012-2014,1.219573141928576
65,realiz semivari,2,2012-2014,1.1536604931297
83,time-vari currenc beta,2,2012-2014,0.9452542575603804
88,sticki strike rule,2,2012-2014,0.9022157713173771
92,garch diffus model,2,2012-2014,0.8506591935801738
95,optim settlement window,2,2012-2014,0.8366266991979032
99,individu investor'attent,2,2012-2014,0.8173688109977432
107,long strangl strategi,2,2012-2014,0.7873159292667661
109,general kurtosi matrix,2,2012-2014,0.7839939211264
126,sentiment aggreg effect,2,2012-2014,0.6875686143976276
128,spot premium,2,2012-2014,0.6860562725986207
133,asymmetr student t distribut,2,2012-2014,0.672918658261789
147,lotteri stock,2,2012-2014,0.6369969094452488
148,behavior portfolio,2,2012-2014,0.6366726949936841
150,1 / n naiv diversif,2,2012-2014,0.6348682520228917
152,intraday price discoveri,2,2012-2014,0.6324282545060527
155,svv,2,2012-2014,0.6197856211887613
158,streamscontinu,2,2012-2014,0.6072510074134686
160,complex paramet wright general hypergeometr function,2,2012-2014,0.6039013599785286
162,plastic stock,2,2012-2014,0.6026171410225004
163,potenti complet market,2,2012-2014,0.6001503853583875
168,time-seri momentum,2,2012-2014,0.5938031785198148
172,reward-to-risk ratio,2,2012-2014,0.5883728776790518
173,function signal plus nois,2,2012-2014,0.5865106038729696
174,forward predict error,2,2012-2014,0.5863113175026593
176,stochast volatil-of-volatil,2,2012-2014,0.5852926015957813
180,weyl,2,2012-2014,0.5839226713250135
193,trade densiti,2,2012-2014,0.5629715548988993
200,facebook's gross nation happi index,2,2012-2014,0.5549777757077561
201,dynam natur cubic spline model,2,2012-2014,0.5538694436729663
202,preaverag,2,2012-2014,0.5501903766611143
203,hedg-pressur,2,2012-2014,0.5498720875239655
207,deco,2,2012-2014,0.5468215716354903
211,short-sale cost,2,2012-2014,0.5385685590483845
212,vrps,2,2012-2014,0.5366738318462063
214,cross-market index,2,2012-2014,0.5344534496830611
216,volatil-volum relationship,2,2012-2014,0.5301714398317654
1,stock sentiment,3,2015-2017,4.448849900295902
3,bitcoin,3,2015-2017,4.208319926422228
4,individu stock crowd trade,3,2015-2017,3.806150766984084
21,option sentiment,3,2015-2017,1.8900444002652579
28,dark trade,3,2015-2017,1.7066725459026366
34,behavior sentiment,3,2015-2017,1.4785667849359954
41,realiz dcc-garch model,3,2015-2017,1.3595862733847692
61,price disloc,3,2015-2017,1.1691487190538092
67,inter-transact time,3,2015-2017,1.1335506199913696
68,foreign investor trade,3,2015-2017,1.112443980086268
72,arbitrag-free interpol and extrapol,3,2015-2017,1.049569642443032
74,analyst tip,3,2015-2017,1.0334068926972009
82,infin laplac,3,2015-2017,0.9463350209981144
84,differenti game with state constraint,3,2015-2017,0.9277794323510926
91,ivix,3,2015-2017,0.8506591935801738
93,gcarr,3,2015-2017,0.8465457181191022
97,1-day candlestick,3,2015-2017,0.8190730168860848
101,earli peek,3,2015-2017,0.7924231410409842
106,express certif,3,2015-2017,0.7873159292667661
110,day trade rule,3,2015-2017,0.7744784593732156
